ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,BLDGNO3,STREET3,STSUFX3,STATUS1,STATUS2,STATUS3,BLOCK,LOT,BORO_CODE
11214,1487,SHORE,PKWY, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,6489,1,3
11214,1489,SHORE,PKWY, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,6489,1,3
11214,1491,SHORE,PKWY, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,6489,1,3
11214,1493,SHORE,PKWY, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,6489,1,3
11214,1535,SHORE,PKWY,1535,20TH,LN, , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,6489,1,3
11214,2121,SHORE,PKWY, , , , , , ,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO, ,6940,7501,3
11215,633,10TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1093,74,3
11215,634,10TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1095,7,3
11215,669,10TH,ST, , , , , , ,MULTIPLE DWELLING A,ROOMING HOUSE, ,1093,56,3
11215,341 TO 343,10TH,ST,288 TO 396,9TH,ST, , , ,MULTIPLE DWELLING A, , ,1010,26,3
11215,318,11TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1022,43,3
11215,320,11TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1022,45,3
11215,352,11TH,ST, , , , , , ,MULTIPLE DWELLING B, , ,1023,18,3
11215,358,11TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1023,21,3
11215,362,11TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1023,22,3
11215,404,11TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1023,43,3
11215,492,11TH,ST,369 TO 379,7TH,AVE, , , ,MULTIPLE DWELLING A, , ,1096,7501,3
11215,496,11TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1096,8,3
11215,506,11TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1096,14,3
11215,536,11TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1096,27,3
11215,540,11TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1096,28,3
11215,542,11TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1096,29,3
11215,548,11TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1096,31,3
11215,552,11TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1096,33,3
11215,554,11TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1096,34,3
11215,558,11TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1096,35,3
11215,573,11TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1095,1,3
11215,618,11TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1097,31,3
11215,624,11TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1097,34,3
11215,1661,11TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,5256,6,3
11215,156,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1027,9,3
11215,207,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1021,54,3
11215,209,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1021,53,3
11215,250,12TH,ST, , , , , , ,MULTIPLE DWELLING A,ROOMING HOUSE, ,1028,23,3
11215,252,12TH,ST, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1028,24,3
11215,256,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1028,26,3
11215,258,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1028,27,3
11215,260,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1028,28,3
11215,262,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1028,29,3
11215,266,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1028,31,3
11215,296,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1029,13,3
11215,300,12TH,ST, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1029,15,3
11215,307,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1023,69,3
11215,308,12TH,ST, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1029,19,3
11215,324,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1029,27,3
11215,326,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1029,28,3
11215,355,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1024,81,3
11215,358,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1030,15,3
11215,359,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1024,79,3
11215,392,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1030,34,3
11215,398,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1030,38,3
11215,399,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1024,51,3
11215,468,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1099,9,3
11215,474,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1099,11,3
11215,476,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1099,13,3
11215,479,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1097,74,3
11215,480,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1099,16,3
11215,483,12TH,ST, , , , , , ,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO, ,1097,72,3
11215,485,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1097,71,3
11215,489,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1097,69,3
11215,493,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1097,67,3
11215,497,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1097,7504,3
11215,509,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1097,56,3
11215,516,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1099,34,3
11215,518,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1099,35,3
11215,521,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1097,48,3
11215,223 TO 227,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1022,1,3
11215,310 TO 312,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1029,20,3
11215,503 TO 505,12TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1097,56,3
11215,143,13TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1026,42,3
11215,204,13TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1033,34,3
11215,219,13TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1028,71,3
11215,223,13TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1028,68,3
11215,225,13TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1028,66,3
11215,243,13TH,ST, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1028,56,3
11215,249,13TH,ST, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1028,54,3
11215,331,13TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1030,1,3
11215,351,13TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1030,63,3
11215,373,13TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1030,52,3
11215,375,13TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1030,51,3
11215,377,13TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1030,50,3
11215,430,13TH,ST, , , , , , ,MULTIPLE DWELLING B, , ,1100,30,3
11215,439,13TH,ST, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1098,52,3
11215,154,14TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1040,22,3
11215,172,14TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1040,31,3
11215,181,14TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1033,43,3
11215,204,14TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1041,11,3
11215,239,14TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1034,47,3
11215,280,14TH,ST, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1042,18,3
11215,284,14TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1042,20,3
11215,310,14TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1042,38,3
11215,336,14TH,ST, , , , , , ,MULTIPLE DWELLING B, , ,1043,18,3
11215,338,14TH,ST, , , , , , , , , ,1043,19,3
11215,340,14TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1043,20,3
11215,342,14TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1043,21,3
11215,344,14TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1043,22,3
11215,409,14TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1100,60,3
11215,411,14TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1100,60,3
11215,413,14TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1100,60,3
11215,415,14TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1100,60,3
11215,417,14TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1100,60,3
11215,419,14TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1100,60,3
11215,425,14TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1100,7501,3
11215,442,14TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1103,9,3
11215,421 TO 427,14TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1100,7501,3
11215,95,15TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1040,71,3
11215,97,15TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1040,70,3
11215,99,15TH,ST, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1040,68,3
11215,167,15TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1041,67,3
11215,174,15TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1047,20,3
11215,244,15TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1048,20,3
11215,257,15TH,ST, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A,1042,59,3
11215,268,15TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1048,31,3
11215,270,15TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1048,32,3
11215,285,15TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1043,1,3
11215,296,15TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1049,12,3
11215,298,15TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1049,13,3
11215,364,15TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1104,10,3
11215,388,15TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1104,20,3
11215,390,15TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1104,21,3
11215,392,15TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1104,22,3
11215,440,15TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1105,16,3
11215,444,15TH,ST, , , , , , , , , ,1105,20,3
11215,446,15TH,ST, , , , , , ,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO, ,1105,22,3
11215,454,15TH,ST, , , , , , ,MULTIPLE DWELLING A,COOP/CONDO PLAN FILE, ,1105,26,3
11215,458,15TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1105,29,3
11215,466,15TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1105,33,3
11215,470,15TH,ST, , , , , , ,MULTIPLE DWELLING A,J-51, ,1105,34,3
11215,76,16TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1051,18,3
11215,177,16TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1047,56,3
11215,185,16TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1047,53,3
11215,187,16TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1047,51,3
11215,191,16TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1047,49,3
11215,193,16TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1047,48,3
11215,235,16TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1048,56,3
11215,257,16TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1048,45,3
11215,355,16TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1104,70,3
11215,357,16TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1104,69,3
11215,423,16TH,ST, , , , , , , , , ,1105,61,3
11215,427,16TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1105,59,3
11215,429,16TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1105,57,3
11215,431,16TH,ST, , , , , , , , , ,1105,53,3
11215,433,16TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1105,52,3
11215,435,16TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1105,51,3
11215,437,16TH,ST, , , , , , ,MULTIPLE DWELLING A,421-A, ,1105,50,3
11215,439,16TH,ST, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1105,49,3
11215,443,16TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1105,47,3
11215,447,16TH,ST, , , , , , ,MULTIPLE DWELLING B, , ,1105,45,3
11215,449,16TH,ST, , , , , , ,MULTIPLE DWELLING B, , ,1105,44,3
11215,451,16TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1105,43,3
11215,130,17TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,630,10,3
11215,132,17TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,630,11,3
11215,133,17TH,ST, , , , , , ,MULTIPLE DWELLING B, , ,627,66,3
11215,134,17TH,ST, , , , , , , , , ,630,12,3
11215,144,17TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,630,17,3
11215,146,17TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,630,18,3
11215,182,17TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,631,13,3
11215,203,17TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,628,63,3
11215,268,17TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,873,23,3
11215,349,17TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,868,54,3
11215,351,17TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,868,53,3
11215,399,17TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,869,68,3
11215,411,17TH,ST, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,869,59,3
11215,437,17TH,ST, , , , , , ,MULTIPLE DWELLING A,J-51, ,870,70,3
11215,463,17TH,ST, , , , , , , , , ,870,57,3
11215,467,17TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,870,55,3
11215,469,17TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,870,53,3
11215,502,17TH,ST,275,PROSPECT,PARK W, , , ,MULTIPLE DWELLING A, , ,877,10,3
11215,509,17TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,871,66,3
11215,515,17TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,871,63,3
11215,543,17TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,871,52,3
11215,553,17TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,871,44,3
11215,555,17TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,871,43,3
11215,556,17TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,877,36,3
11215,140 TO 142,17TH,ST, , , , , , , , , ,630,15,3
11215,549A,17TH,ST, , , , , , ,MULTIPLE DWELLING A,421-A, ,871,46,3
11215,159,18TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,630,45,3
11215,161,18TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,630,44,3
11215,187,18TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,631,78,3
11215,207,18TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,631,67,3
11215,223,18TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,631,57,3
11215,252,18TH,ST, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A,879,13,3
11215,329,18TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,874,74,3
11215,335,18TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,874,70,3
11215,337,18TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,874,69,3
11215,249,19TH,ST,655,5TH,AVE, , , , , , ,879,1,3
11215,251,19TH,ST, , , , , , , , , ,879,81,3
11215,260,19TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,885,19,3
11215,276,19TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,885,30,3
11215,284,19TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,885,35,3
11215,285,19TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,879,58,3
11215,286,19TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,885,36,3
11215,388,19TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,887,23,3
11215,272,1ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,969,23,3
11215,298,1ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,969,36,3
11215,314,1ST,ST, , , , , , , , , ,970,10,3
11215,325,1ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,965,71,3
11215,390,1ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,971,12,3
11215,392,1ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,971,14,3
11215,394,1ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,971,15,3
11215,437,1ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,966,56,3
11215,439,1ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,966,54,3
11215,449,1ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,966,48,3
11215,458,1ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,1076,8,3
11215,504,1ST,ST, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1076,32,3
11215,530,1ST,ST,195,8TH,AVE, , , ,MULTIPLE DWELLING A, , ,1077,9,3
11215,251,20TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,885,73,3
11215,271,20TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,885,62,3
11215,289,20TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,885,52,3
11215,290,20TH,ST, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,891,33,3
11215,292,20TH,ST, , , , , , ,MULTIPLE DWELLING A,ROOMING HOUSE, ,891,34,3
11215,293,20TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,885,50,3
11215,321,20TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,886,74,3
11215,401,20TH,ST, , , , , , , , , ,887,67,3
11215,431,20TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,887,49,3
11215,365 TO 371,20TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,886,48,3
11215,247,21ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,891,74,3
11215,249,21ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,891,72,3
11215,289,21ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,891,53,3
11215,326,21ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,898,22,3
11215,336,21ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,898,29,3
11215,338,21ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,898,31,3
11215,342,21ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,898,33,3
11215,344,21ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,898,34,3
11215,346,21ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,898,35,3
11215,354,21ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,898,37,3
11215,356,21ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,898,38,3
11215,279,22ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,897,50,3
11215,283,22ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,897,48,3
11215,306,22ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,900,10,3
11215,352,22ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,900,36,3
11215,356,22ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,900,38,3
11215,249,23RD,ST, , , , , , ,MULTIPLE DWELLING A, , ,899,67,3
11215,265,23RD,ST, , , , , , ,MULTIPLE DWELLING A, , ,899,58,3
11215,281,23RD,ST, , , , , , ,MULTIPLE DWELLING A, , ,899,49,3
11215,283,23RD,ST, , , , , , ,MULTIPLE DWELLING A, , ,899,48,3
11215,301,23RD,ST, , , , , , ,MULTIPLE DWELLING A, , ,900,67,3
11215,318,23RD,ST, , , , , , ,MULTIPLE DWELLING A, , ,900,48,3
11215,323,2ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,969,7502,3
11215,337,2ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,969,50,3
11215,339,2ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,969,48,3
11215,376,2ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,975,11,3
11215,380,2ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,975,13,3
11215,384,2ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,975,14,3
11215,390,2ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,975,17,3
11215,416,2ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,975,32,3
11215,439,2ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,971,78,3
11215,441,2ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,971,76,3
11215,443,2ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,971,74,3
11215,501,2ND,ST,187,7TH,AVE, , , ,MULTIPLE DWELLING A, , ,1076,1,3
11215,507,2ND,ST, , , , , , , , , ,1076,71,3
11215,520,2ND,ST, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1078,13,3
11215,556,2ND,ST, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A,1078,31,3
11215,573,2ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,1077,1,3
11215,582,2ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,1079,8,3
11215,606,2ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,1079,17,3
11215,626,2ND,ST, , , , , , ,MULTIPLE DWELLING A,ROOMING HOUSE, ,1079,26,3
11215,628,2ND,ST, , , , , , ,MULTIPLE DWELLING A, , ,1079,27,3
11215,526 TO 534,2ND,ST, , , , , , , , , ,1078,16,3
11215,256,3RD,AVE, , , , , , ,MULTIPLE DWELLING A, , ,440,34,3
11215,257,3RD,AVE, , , , , , ,MULTIPLE DWELLING A, , ,441,5,3
11215,276,3RD,AVE, , , , , , ,MULTIPLE DWELLING A, , ,447,31,3
11215,303,3RD,ST, , , , , , ,MULTIPLE DWELLING A, , ,974,73,3
11215,323,3RD,ST, , , , , , ,MULTIPLE DWELLING A, , ,974,62,3
11215,325,3RD,ST, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,974,61,3
11215,329,3RD,ST, , , , , , ,MULTIPLE DWELLING A, , ,974,59,3
11215,392,3RD,ST, , , , , , ,MULTIPLE DWELLING A, , ,982,7503,3
11215,400,3RD,ST, , , , , , ,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO, ,982,24,3
11215,412,3RD,ST, , , , , , ,MULTIPLE DWELLING A, , ,982,28,3
11215,419,3RD,ST, , , , , , ,MULTIPLE DWELLING A, , ,975,48,3
11215,427,3RD,AVE, , , , , , ,MULTIPLE DWELLING A, , ,997,7,3
11215,429,3RD,ST, , , , , , ,MULTIPLE DWELLING A, , ,975,43,3
11215,433,3RD,ST, , , , , , ,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO, ,976,1,3
11215,441,3RD,ST, , , , , , ,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO, ,976,66,3
11215,445,3RD,ST, , , , , , ,MULTIPLE DWELLING A, , ,976,64,3
11215,446,3RD,AVE, , , , , , , , , ,1002,29,3
11215,448,3RD,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1002,30,3
11215,449,3RD,ST, , , , , , ,MULTIPLE DWELLING A, , ,976,62,3
11215,450,3RD,ST, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,983,12,3
11215,450,3RD,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1002,31,3
11215,461,3RD,ST, , , , , , ,MULTIPLE DWELLING A, , ,976,56,3
11215,462,3RD,ST, , , , , , ,MULTIPLE DWELLING A, , ,983,18,3
11215,474,3RD,ST, , , , , , ,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO, ,983,24,3
11215,477,3RD,ST, , , , , , ,MULTIPLE DWELLING A, , ,976,54,3
11215,480,3RD,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1014,45,3
11215,484,3RD,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1014,47,3
11215,486,3RD,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1014,48,3
11215,488,3RD,ST, , , , , , ,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO, ,983,31,3
11215,492,3RD,ST, , , , , , ,MULTIPLE DWELLING A,ROOMING HOUSE, ,983,33,3
11215,500,3RD,ST, , , , , , ,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO, ,983,37,3
11215,533,3RD,ST, , , , , , ,MULTIPLE DWELLING A, , ,1078,60,3
11215,534,3RD,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1026,40,3
11215,295 TO 301,3RD,ST, , , , , , ,MULTIPLE DWELLING A, , ,974,1,3
11215,335 TO 337,3RD,ST, , , , , , ,MULTIPLE DWELLING A, , ,974,55,3
11215,429 TO 433,3RD,AVE, , , , , , ,MULTIPLE DWELLING A, , ,997,6,3
11215,573 TO 579,3RD,ST, , , , , , ,MULTIPLE DWELLING A, , ,1079,1,3
11215,234,4TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,441,34,3
11215,308,4TH,ST, , , , , , , , , ,985,8,3
11215,315,4TH,AVE, , , , , , , , , ,974,5,3
11215,317,4TH,AVE, , , , , , , , , ,974,3,3
11215,333,4TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,982,62,3
11215,397,4TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,993,4,3
11215,399,4TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,993,3,3
11215,401,4TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,993,2,3
11215,406,4TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,992,37,3
11215,412,4TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,992,40,3
11215,414,4TH,AVE, , , , , , , , , ,992,42,3
11215,451,4TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,983,45,3
11215,463,4TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1016,81,3
11215,465,4TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1080,70,3
11215,469,4TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1080,68,3
11215,469,4TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1022,8,3
11215,473,4TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1080,66,3
11215,479,4TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1022,3,3
11215,481,4TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1022,2,3
11215,492,4TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1021,48,3
11215,516,4TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1033,36,3
