bldgno1,bldgno1_low,bldgno1_high,street_name1,street_suffix1,bldgno2,bldgno2_low,bldgno2_high,street_name2,street_suffix2,bldgno3,bldgno3_low,bldgno3_high,street_name3,street_suffix3,boro_code,zip,bbl
195-10,195-10,"",PECK,AVE,,,,,,,,,,,4,11365,
195-15,195-15,"",67TH,AVE,,,,,,,,,,,4,11365,
195-16,195-16,"",STATION,RD,,,,,,,,,,,4,11358,
195-20,195-20,"",PECK,AVE,,,,,,,,,,,4,11365,
195-24 TO 195-30,195-24,195-30,JAMAICA,AVE,,,,,,,,,,,4,11423,
195-30,195-30,"",PECK,AVE,,,,,,,,,,,4,11365,
195-40,195-40,"",PECK,AVE,,,,,,,,,,,4,11365,
195-60,195-60,"",PECK,AVE,,,,,,,,,,,4,11365,
1950,1950,"",ANDREWS,AVE S,,,,,,,,,,,2,10453,
1950,1950,"",BAY RIDGE,PKWY,,,,,,,,,,,3,11204,
1950,1950,"",BRYANT,AVE,,,,,,,,,,,2,10460,
1950,1950,"",DALY,AVE,,,,,,,,,,,2,10460,
1950 TO 1952,1950,1952,BRYANT,AVE,,,,,,,,,,,2,10460,
1951,1951,"",SOUTHERN,BLVD,,,,,,,,,,,2,10460,
1951 TO 1965,1951,1965,1ST,AVE,,,,,,,,,,,1,10029,
1951 TO 1971,1951,1971,BRONXDALE,AVE,,,,,,,,,,,2,10462,
1952,1952,"",75TH,ST,1952,1952,"",BAY RIDGE,PKWY,,,,,,3,11204,
1952,1952,"",75TH,ST,,,,,,,,,,,3,11204,
1952,1952,"",E 8TH,ST,,,,,,,,,,,3,11223,
1953,1953,"",65TH,ST,,,,,,,,,,,3,11204,
1953,1953,"",70TH,ST,,,,,,,,,,,3,11204,
1953,1953,"",E 17TH,ST,,,,,,,,,,,3,11229,
1953 TO 1971,1953,1971,70TH,ST,,,,,,,,,,,3,11204,
1954,1954,"",UNIONPORT,RD,,,,,,,,,,,2,10462,
1955,1955,"",E 17TH,ST,,,,,,,,,,,3,11229,
1955,1955,"",E 7TH,ST,,,,,,,,,,,3,11223,
1955,1955,"",GRAND CONCOURSE,,,,,,,,,,,,2,10453,
1955,1955,"",SEDGWICK,AVE,,,,,,,,,,,2,10453,
1955,1955,"",WILLIAMSBRIDGE,RD,,,,,,,,,,,2,10461,
1956,1956,"",CROTONA,PKWY,,,,,,,,,,,2,10460,
1956,1956,"",E 8TH,ST,,,,,,,,,,,3,11223,
1956,1956,"",MCGRAW,AVE,,,,,,,,,,,2,10462,
1957,1957,"",BRONXDALE,AVE,,,,,,,,,,,2,10462,
1958,1958,"",50TH,ST,,,,,,,,,,,3,11204,
1958,1958,"",E 8TH,ST,,,,,,,,,,,3,11223,
1958,1958,"",MCGRAW,AVE,,,,,,,,,,,2,10462,
1959,1959,"",E 17TH,ST,,,,,,,,,,,3,11229,
1959,1959,"",HOBART,AVE,,,,,,,,,,,2,10461,
1959 TO 2033,1959,2033,MCGRAW,AVE,,,,,,,,,,,2,10462,
196,196,"",8TH,AVE,,,,,,,,,,,3,11215,
196,196,"",BOWERY,,,,,,,,,,,,1,10012,
196,196,"",BRADHURST,AVE,,,,,,,,,,,1,10039,
196,196,"",CLINTON,AVE,,,,,,,,,,,3,11205,
196,196,"",COLUMBIA,HTS,,,,,,,,,,,3,11201,
196,196,"",COURT,ST,,,,,,,,,,,3,11201,
196,196,"",E 40TH,ST,,,,,,,,,,,3,11203,
196,196,"",E 75TH,ST,,,,,,,,,,,1,10021,
196,196,"",ELIZABETH,ST,,,,,,,,,,,1,10012,
196,196,"",GREEN,ST,,,,,,,,,,,3,11222,
196,196,"",HURON,ST,,,,,,,,,,,3,11222,
196,196,"",JAVA,ST,,,,,,,,,,,3,11222,
196,196,"",JEFFERSON,ST,,,,,,,,,,,3,11206,
196,196,"",KINGSLAND,AVE,,,,,,,,,,,3,11222,
196,196,"",LAWRENCE,AVE,,,,,,,,,,,3,11230,
196,196,"",NORMAN,AVE,,,,,,,,,,,3,11222,
196,196,"",ROCKAWAY,PKWY,,,,,,,,,,,3,11212,
196,196,"",SACKETT,ST,,,,,,,,,,,3,11231,
196,196,"",SCHAEFER,ST,,,,,,,,,,,3,11207,
196,196,"",SCHAFFER,ST,,,,,,,,,,,3,11207,
196,196,"",SPRING,ST,,,,,,,,,,,1,10012,
196,196,"",STOCKHOLM,ST,,,,,,,,,,,3,11237,
196,196,"",W 108TH,ST,,,,,,,,,,,1,10025,
196,196,"",W 10TH,ST,,,,,,,,,,,1,10014,
196 TO 198,196,198,BUFFALO,AVE,,,,,,,,,,,3,11213,
196 TO 198,196,198,CALYER,ST,,,,,,,,,,,3,11222,
196 TO 198,196,198,LENOX,AVE,,,,,,,,,,,1,10026,
196 TO 198,196,198,MOTT,ST,,,,,,,,,,,1,10012,
196 TO 200,196,200,HIGHLAND,BLVD,,,,,,,,,,,3,11207,
196 TO 200,196,200,PROSPECT,PARK W,,,,,,,,,,,3,11215,
196 TO 200,196,200,WAVERLY,PL,,,,,,,,,,,1,10014,
196-03,196-03,"",JAMAICA,AVE,,,,,,,,,,,4,11423,
196-05,196-05,"",65TH,CRES,,,,,,,,,,,4,11365,
196-05,196-05,"",67TH,AVE,,,,,,,,,,,4,11365,
196-05,196-05,"",DUNTON,AVE,,,,,,,,,,,4,11423,
196-07,196-07,"",JAMAICA,AVE,,,,,,,,,,,4,11423,
196-10,196-10,"",65TH,CRES,,,,,,,,,,,4,11365,
196-11,196-11,"",JAMAICA,AVE,,,,,,,,,,,4,11423,
196-11 TO 196-73,196-11,196-73,73RD,AVE,,,,,,,,,,,4,11366,
196-14,196-14,"",POMPEII,AVE,,,,,,,,,,,4,11423,
196-15,196-15,"",65TH,CRES,,,,,,,,,,,4,11365,
196-27,196-27,"",DUNTON,AVE,,,,,,,,,,,4,11423,
196-47,196-47,"",DUNTON,AVE,,,,,,,,,,,4,11423,
1960,1960,"",E 8TH,ST,,,,,,,,,,,3,11223,
1960,1960,"",E TREMONT,AVE,,,,,,,,,,,2,10462,
1960,1960,"",WILLIAMSBRIDGE,RD,,,,,,,,,,,2,10461,
1961,1961,"",65TH,ST,,,,,,,,,,,3,11204,
1961,1961,"",E 17TH,ST,,,,,,,,,,,3,11229,
1961,1961,"",HOBART,AVE,,,,,,,,,,,2,10461,
1961,1961,"",MADISON,AVE,,,,,,,,,,,1,10035,
1962,1962,"",7TH,AVE,,,,,,,,,,,1,10026,
1962,1962,"",UNIVERSITY,AVE,,,,,,,,,,,2,10453,
1963,1963,"",DALY,AVE,,,,,,,,,,,2,10460,
1963,1963,"",E 17TH,ST,,,,,,,,,,,3,11229,
1963,1963,"",HOBART,AVE,,,,,,,,,,,2,10461,
1963,1963,"",MADISON,AVE,,,,,,,,,,,1,10035,
1963,1963,"",RYER,AVE,,,,,,,,,,,2,10457,
1964,1964,"",66TH,ST,,,,,,,,,,,3,11204,
1964,1964,"",BERGEN,ST,,,,,,,,,,,3,11233,
1964,1964,"",GRAND CONCOURSE,,,,,,,,,,,,2,10457,
1964,1964,"",LURTING,AVE,,,,,,,,,,,2,10461,
1964,1964,"",NOSTRAND,AVE,,,,,,,,,,,3,11210,
1964 TO 1966,1964,1966,NEWBOLD,AVE,,,,,,,,,,,2,10472,
1965,1965,"",AMSTERDAM,AVE,,,,,,,,,,,1,10032,
1965,1965,"",BAY RIDGE,AVE,,,,,,,,,,,3,11204,
1965,1965,"",BERGEN,ST,,,,,,,,,,,3,11233,
1965,1965,"",HOBART,AVE,,,,,,,,,,,2,10461,
1965,1965,"",MADISON,AVE,,,,,,,,,,,1,10035,
1965,1965,"",VYSE,AVE,,,,,,,,,,,2,10460,
1966,1966,"",ADAM CLAYTON POWELL JR,BLVD,,,,,,,,,,,1,10026,
1967,1967,"",65TH,ST,,,,,,,,,,,3,11204,
1967,1967,"",BERGEN,ST,,,,,,,,,,,3,11233,
1967,1967,"",MADISON,AVE,,,,,,,,,,,1,10035,
1967,1967,"",OCEAN,AVE,,,,,,,,,,,3,11230,
1967 TO 1971,1967,1971,MARMION,AVE,,,,,,,,,,,2,10460,
1967 TO 1975,1967,1975,OCEAN,AVE,,,,,,,,,,,3,11230,
1968,1968,"",3RD,AVE,,,,,,,,,,,1,10029,
1968,1968,"",7TH,AVE,,,,,,,,,,,1,10026,
1968,1968,"",STRAUSS,ST,,,,,,,,,,,3,11212,
1969,1969,"",AMSTERDAM,AVE,,,,,,,,,,,1,10032,
1969,1969,"",MADISON,AVE,,,,,,,,,,,1,10035,
1969,1969,"",RICHMOND,RD,,,,,,,,,,,5,10306,
197,197,"",7TH,AVE,,,,,,,,,,,3,11215,
197,197,"",BOWERY,,,,,,,,,,,,1,10002,
197,197,"",CHESTNUT,ST,,,,,,,,,,,3,11208,
197,197,"",E 3RD,ST,,,,,,,,,,,1,10009,
197,197,"",E 52ND,ST,,,,,,,,,,,3,11203,
197,197,"",E 7TH,ST,,,,,,,,,,,1,10009,
197,197,"",EDGECOMBE,AVE,,,,,,,,,,,1,10030,
197,197,"",FRANKLIN,ST,,,,,,,,,,,3,11222,
197,197,"",GATES,AVE,,,,,,,,,,,3,11238,
197,197,"",GREEN,ST,,,,,,,,,,,3,11222,
197,197,"",HESTER,ST,,,,,,,,,,,1,10013,
197,197,"",HIMROD,ST,,,,,,,,,,,3,11237,
197,197,"",HURON,ST,,,,,,,,,,,3,11222,
197,197,"",IRVING,AVE,,,,,,,,,,,3,11237,
197,197,"",JAVA,ST,,,,,,,,,,,3,11222,
197,197,"",KANE,ST,,,,,,,,,,,3,11231,
197,197,"",LENOX,AVE,,,,,,,,,,,1,10026,
197,197,"",MADISON,ST,,,,,,,,,,,1,10002,
197,197,"",NASSAU,AVE,,,,,,,,,,,3,11222,
197,197,"",NORMAN,AVE,,,,,,,,,,,3,11222,
197,197,"",SAINT MARKS,AVE,,,,,,,,,,,3,11238,
197,197,"",STOCKHOLM,ST,,,,,,,,,,,3,11237,
197,197,"",WITHERS,ST,,,,,,,,,,,3,11211,
197 TO 199,197,199,7TH,AVE,,,,,,,,,,,1,10011,
197-05,197-05,"",65TH,CRES,,,,,,,,,,,4,11365,
197-10,197-10,"",65TH,CRES,,,,,,,,,,,4,11365,
197-20,197-20,"",PECK,AVE,,,,,,,,,,,4,11365,
197-40,197-40,"",PECK,AVE,,,,,,,,,,,4,11365,
197-50,197-50,"",PECK,AVE,,,,,,,,,,,4,11365,
197-70,197-70,"",PECK,AVE,,,,,,,,,,,4,11365,
197-80,197-80,"",PECK,AVE,,,,,,,,,,,4,11365,
1970,1970,"",3RD,AVE,,,,,,,,,,,1,10029,
1970,1970,"",85TH,ST,,,,,,,,,,,3,11214,
1970,1970,"",E 18TH,ST,,,,,,,,,,,3,11229,
1970,1970,"",E TREMONT,AVE,,,,,,,,,,,2,10462,
1970,1970,"",UNIVERSITY,AVE,,,,,,,,,,,2,10453,
1970 TO 1972,1970,1972,WALTON,AVE,,,,,,,,,,,2,10453,
1971 TO 1973,1971,1973,WEBSTER,AVE,,,,,,,,,,,2,10457,
1972,1972,"",3RD,AVE,,,,,,,,,,,1,10029,
1972,1972,"",7TH,AVE,,,,,,,,,,,1,10026,
1972,1972,"",CROTONA,AVE,,,,,,,,,,,2,10457,
1973,1973,"",70TH,ST,,,,,,,,,,,3,11204,
1973,1973,"",81ST,ST,,,,,,,,,,,3,11214,
1974,1974,"",51ST,ST,,,,,,,,,,,3,11204,
1974,1974,"",MADISON,AVE,,,,,,,,,,,1,10035,
1974,1974,"",UNIVERSITY,AVE,,,,,,,,,,,2,10453,
1975,1975,"",7TH,AVE,,,,,,,,,,,1,10026,
1975,1975,"",83RD,ST,,,,,,,,,,,3,11214,
1975,1975,"",84TH,ST,,,,,,,,,,,3,11214,
1975,1975,"",BATHGATE,AVE,,,,,,,,,,,2,10457,
1975,1975,"",BIRCHALL,AVE,,,,,,,,,,,2,10462,
1975,1975,"",DAVIDSON,AVE,,,,,,,,,,,2,10453,
1975,1975,"",SEDGWICK,AVE,,,,,,,,,,,2,10453,
1975,1975,"",UNION,ST,,,,,,,,,,,3,11233,
1975,1975,"",WALTON,AVE,,,,,,,,,,,2,10453,
1975 TO 1977,1975,1977,LAFONTAINE,AVE,,,,,,,,,,,2,10457,
1976,1976,"",2ND,AVE,,,,,,,,,,,1,10029,
1976,1976,"",MADISON,AVE,,,,,,,,,,,1,10035,
1976 TO 1980,1976,1980,7TH,AVE,1976 TO 1980,1976,1980,ADAM CLAYTON POWELL JR,BLVD,,,,,,1,10026,
1976 TO 1980,1976,1980,7TH,AVE,1976 TO 1980,1976,1980,ADAM CLAYTON POWELL JR,,,,,,BLVD,1,10026,
1978,1978,"",2ND,AVE,,,,,,,,,,,1,10029,
1978,1978,"",UNIVERSITY,AVE,,,,,,,,,,,2,10453,
1979,1979,"",7TH,AVE,160,160,"",W 119TH,ST,,,,,,1,10026,
1979,1979,"",7TH,AVE,160,160,"",W 119TH,,,,,,ST,1,10026,
1979,1979,"",WALTON,AVE,,,,,,,,,,,2,10453,
198,198,"",1ST,AVE,,,,,,,,,,,1,10009,
198,198,"",23RD,ST,,,,,,,,,,,3,11232,
198,198,"",AVENUE A,,,,,,,,,,,,1,10009,
198,198,"",BERKELEY,PL,,,,,,,,,,,3,11217,
198,198,"",CLARKSON,AVE,,,,,,,,,,,3,11226,
198,198,"",COURT,ST,,,,,,,,,,,3,11201,
198,198,"",ELIZABETH,ST,,,,,,,,,,,1,10012,
198,198,"",HULL,ST,,,,,,,,,,,3,11233,
198,198,"",HURON,ST,,,,,,,,,,,3,11222,
198,198,"",IRVING,AVE,,,,,,,,,,,3,11237,
198,198,"",JAVA,ST,,,,,,,,,,,3,11222,
198,198,"",JEFFERSON,ST,,,,,,,,,,,3,11206,
198,198,"",KNICKERBOCKER,AVE,,,,,,,,,,,3,11237,
198,198,"",MACDOUGAL,ST,,,,,,,,,,,3,11233,
198,198,"",NORMAN,AVE,,,,,,,,,,,3,11222,
198,198,"",PRESIDENT,ST,,,,,,,,,,,3,11231,
198,198,"",SACKETT,ST,,,,,,,,,,,3,11231,
198,198,"",SCHOLES,ST,,,,,,,,,,,3,11206,
198,198,"",STOCKHOLM,ST,,,,,,,,,,,3,11237,
198,198,"",W 10TH,ST,,,,,,,,,,,1,10014,
198,198,"",W 134TH,ST,,,,,,,,,,,1,10030,
198,198,"",W 9TH,ST,,,,,,,,,,,3,11231,
198 TO 200,198,200,2ND,AVE,,,,,,,,,,,1,10003,
198 TO 202,198,202,WILSON,ST,,,,,,,,,,,3,11211,
198 TO 218,198,218,E 4TH,ST,,,,,,,,,,,1,10009,
198 TO 228,198,228,CONGRESS,ST,,,,,,,,,,,3,11201,
198-01,198-01,"",67TH,AVE,,,,,,,,,,,4,11365,
198-05,198-05,"",DUNTON,AVE,,,,,,,,,,,4,11423,
198-06,198-06,"",POMPEII,AVE,,,,,,,,,,,4,11423,
198-08,198-08,"",POMPEII,AVE,,,,,,,,,,,4,11423,
198-25,198-25,"",DUNTON,AVE,,,,,,,,,,,4,11423,
198-26,198-26,"",POMPEII,AVE,,,,,,,,,,,4,11423,
198-29,198-29,"",DUNTON,AVE,,,,,,,,,,,4,11423,
198-32,198-32,"",POMPEII,AVE,,,,,,,,,,,4,11423,
198-39,198-39,"",32ND,AVE,,,,,,,,,,,4,11358,
198-40,198-40,"",32ND,AVE,,,,,,,,,,,4,11358,
1980,1980,"",2ND,AVE,,,,,,,,,,,1,10029,
1980,1980,"",65TH,ST,,,,,,,,,,,3,11204,
1980,1980,"",UNIONPORT,RD,2001 TO 2021,2001,2021,WHITE PLAINS,RD,,,,,,2,10462,
1980,1980,"",UNIONPORT,RD,,,,WHITE PLAINS,RD,,,,,,2,10462,
1980,1980,"",UNIONPORT,RD,,,,,,,,,,,2,10462,
1981,1981,"",MARMION,AVE,,,,,,,,,,,2,10460,
1981,1981,"",SOUTHERN,BLVD,,,,,,,,,,,2,10460,
1981 TO 1995,1981,1995,SEDGWICK,AVE,,,,,,,,,,,2,10453,
1982,1982,"",UNIVERSITY,AVE,,,,,,,,,,,2,10453,
1982,1982,"",WALTON,AVE,,,,,,,,,,,2,10453,
1983,1983,"",64TH,ST,,,,,,,,,,,3,11204,
1983,1983,"",7TH,AVE,159,159,"",W 119TH,ST,,,,,,1,10026,
1983,1983,"",7TH,AVE,159,159,"",W 119TH,,,,,,ST,1,10026,
1983,1983,"",BEDFORD,AVE,,,,,,,,,,,3,11225,
1985,1985,"",BEDFORD,AVE,,,,,,,,,,,3,11225,
1985,1985,"",CRESTON,AVE,,,,,,,,,,,2,10453,
1985,1985,"",E 15TH,ST,,,,,,,,,,,3,11229,
1985,1985,"",OCEAN,AVE,,,,,,,,,,,3,11230,
1985,1985,"",SEDGWICK,AVE,,,,,,,,,,,2,10453,
1986,1986,"",MADISON,AVE,,,,,,,,,,,1,10035,
1986,1986,"",MORRIS,AVE,,,,,,,,,,,2,10453,
1987,1987,"",7TH,AVE,,,,,,,,,,,1,10026,
1988,1988,"",MADISON,AVE,,,,,,,,,,,1,10035,
1988,1988,"",NEWBOLD,AVE,,,,,,,,,,,2,10472,
1989,1989,"",7TH,AVE,,,,,,,,,,,1,10026,
1989,1989,"",BEDFORD,AVE,,,,,,,,,,,3,11225,
199,199,"",30TH,ST,,,,,,,,,,,3,11232,
199,199,"",8TH,AVE,,,,,,,,,,,3,11215,
199,199,"",AVENUE A,,,,,,,,,,,,1,10009,
199,199,"",BAY 17TH,ST,,,,,,,,,,,3,11214,
199,199,"",BLEECKER,ST,,,,,,,,,,,1,10012,
199,199,"",BOWERY,,,,,,,,,,,,1,10002,
199,199,"",BRIDGE,ST,,,,,,,,,,,3,11201,
199,199,"",E 100TH,ST,,,,,,,,,,,1,10029,
199,199,"",E 109TH,ST,1985,1985,"",3RD,AVE,,,,,,1,10029,
199,199,"",E 109TH,ST,1985,1985,"",3RD,,,,,,AVE,1,10029,
199,199,"",E 2ND,ST,,,,,,,,,,,3,11218,
199,199,"",E 3RD,ST,,,,,,,,,,,1,10009,
199,199,"",E 4TH,ST,,,,,,,,,,,1,10009,
199,199,"",E 53RD,ST,,,,,,,,,,,3,11203,
199,199,"",E 76TH,ST,1330,1330,"",3RD,AVE,,,,,,1,10021,
199,199,"",E 76TH,ST,,,,,,,,,,,1,10021,
199,199,"",E 7TH,ST,,,,,,,,,,,1,10009,
199,199,"",GELSTON,AVE,,,,,,,,,,,3,11209,
199,199,"",GREEN,ST,,,,,,,,,,,3,11222,
199,199,"",HENRY,ST,,,,,,,,,,,1,10002,
199,199,"",JAVA,ST,,,,,,,,,,,3,11222,
199,199,"",JOHNSON,AVE,,,,,,,,,,,3,11206,
199,199,"",KENT,ST,,,,,,,,,,,3,11222,
199,199,"",KINGSTON,AVE,,,,,,,,,,,3,11213,
199,199,"",MESEROLE,ST,,,,,,,,,,,3,11206,
199,199,"",NORMAN,AVE,,,,,,,,,,,3,11222,
199,199,"",PROSPECT,AVE,,,,,,,,,,,3,11215,
199,199,"",PROSPECT,PARK SW,,,,,,,,,,,3,11218,
199,199,"",STOCKHOLM,ST,,,,,,,,,,,3,11237,
199,199,"",W 10TH,ST,,,,,,,,,,,1,10014,
199 TO 201,199,201,E 3RD,ST,38,38,"",AVENUE B,,,,,,,1,10009,
199 TO 201,199,201,E 7TH,ST,,,,,,,,,,,1,10009,
199 TO 201,199,201,PRESIDENT,ST,,,,,,,,,,,3,11231,
199 TO 201,199,201,PRINCE,ST,,,,,,,,,,,1,10012,
199 TO 203,199,203,PULASKI,ST,,,,,,,,,,,3,11206,
199 TO 205,199,205,BOWERY,,,,,,,,,,,,1,10002,
199 TO 205,199,205,PACIFIC,ST,,,,,,,,,,,3,11201,
199 TO 211,199,211,N 9TH,ST,213,213,"",N 9TH,ST,,,,,,3,11211,
199-04,199-04,"",HILLSIDE,AVE,,,,,,,,,,,4,11423,
199-10,199-10,"",HILLSIDE,AVE,,,,,,,,,,,4,11423,
199-16,199-16,"",HILLSIDE,AVE,,,,,,,,,,,4,11423,
1990,1990,"",ELLIS,AVE,,,,,,,,,,,2,10472,
1990,1990,"",GLEASON,AVE,,,,,,,,,,,2,10472,
1990,1990,"",MADISON,AVE,,,,,,,,,,,1,10035,
1991,1991,"",BATHGATE,AVE,,,,,,,,,,,2,10457,
1991,1991,"",BRONXDALE,AVE,1991A,1991A,"",BRONXDALE,AVE,1995,1995,"",,,2,10462,
1991,1991,"",BRONXDALE,AVE,1991A,1991A,"",BRONXDALE,AVE,,,,,,2,10462,
1991,1991,"",BRONXDALE,AVE,,,,BRONXDALE,AVE,1995,1995,"",,,2,10462,
1991,1991,"",BRONXDALE,AVE,,,,,,,,,,,2,10462,
1991,1991,"",LEXINGTON,AVE,,,,,,,,,,,1,10035,
1992,1992,"",MADISON,AVE,,,,,,,,,,,1,10035,
1993,1993,"",BATHGATE,AVE,,,,,,,,,,,2,10457,
1993,1993,"",BEDFORD,AVE,,,,,,,,,,,3,11225,
1993,1993,"",LEXINGTON,AVE,,,,,,,,,,,1,10035,
1995,1995,"",BIRCHALL,AVE,,,,,,,,,,,2,10462,
1995,1995,"",CRESTON,AVE,,,,,,,,,,,2,10453,
1996,1996,"",3RD,AVE,,,,,,,,,,,1,10029,
1996,1996,"",ANTHONY,AVE,,,,,,,,,,,2,10457,
1996,1996,"",GLEASON,AVE,,,,,,,,,,,2,10472,
1996,1996,"",OCEAN,AVE,,,,,,,,,,,3,11230,
1997,1997,"",HUGHES,AVE,,,,,,,,,,,2,10457,
1997,1997,"",PACIFIC,ST,,,,,,,,,,,3,11233,
2,2,"",12TH,AVE,10,10,"",WESTMINSTER,RD,,,,,,3,11218,
2,2,"",12TH,AVE,10,10,"",WESTMINSTER,,,,,,RD,3,11218,
2,2,"",ADELPHI,ST,,,,,,,,,,,3,11205,
2,2,"",ADRIAN,AVE,,,,,,,,,,,1,10463,
2,2,"",ADRIAN,AVE,,,,,,,,,,,2,10463,
2,2,"",ARDEN,ST,,,,,,,,,,,1,10040,
2,2,"",BETHUNE,ST,,,,,,,,,,,1,10014,
2,2,"",CHARLTON,ST,,,,,,,,,,,1,10014,
2,2,"",CHESTER,CT,614,614,"",FLATBUSH,AVE,,,,,,3,11225,
2,2,"",CHESTER,CT,614,614,"",FLATBUSH,,,,,,AVE,3,11225,
2,2,"",DOSCHER,ST,,,,,,,,,,,3,11208,
2,2,"",E 10TH,ST,,,,,,,,,,,3,11218,
2,2,"",E 128TH,ST,,,,,,,,,,,1,10035,
2,2,"",E 129TH,ST,,,,,,,,,,,1,10035,
2,2,"",E 181ST,ST,2128,2128,"",JEROME,AVE,,,,,,2,10453,
2,2,"",E 181ST,ST,,,,,,,,,,,2,10453,
2,2,"",E 30TH,ST,,,,,,,,,,,1,10016,
2,2,"",E 75TH,ST,,,,,,,,,,,1,10021,
2,2,"",ELDRIDGE,ST,,,,,,,,,,,1,10002,
2,2,"",ELLWOOD,ST,,,,,,,,,,,1,10040,
2,2,"",ELTON,ST,,,,,,,,,,,3,11208,
2,2,"",GRACE,CT,,,,,,,,,,,3,11201,
2,2,"",GRAMERCY,PARK W,,,,,,,,,,,1,10003,
2,2,"",GROVE,ST,,,,,,,,,,,1,10014,
2,2,"",HAVEN,PLZ,188 TO 198,188,198,AVENUE C,,,,,,,1,10009,
2,2,"",HAVEN,PLZ,,,,AVENUE C,,,,,,,1,10009,
2,2,"",HAWTHORNE,ST,,,,,,,,,,,3,11225,
2,2,"",HORATIO,ST,,,,,,,,,,,1,10014,
2,2,"",KING,ST,,,,,,,,,,,1,10012,
2,2,"",MACON,ST,,,,,,,,,,,3,11216,
2,2,"",MANHATTAN,AVE,,,,,,,,,,,1,10025,
2,2,"",MARBLE HILL,AVE,,,,,,,,,,,2,10463,
2,2,"",MAUJER,ST,,,,,,,,,,,3,11206,
2,2,"",MILLIGAN,PL,,,,,,,,,,,1,10011,
2,2,"",MINERVA,PL,,,,,,,,,,,2,10468,
2,2,"",NICHOLAS,ST,,,,,,,,,,,5,10301,
2,2,"",ORCHARD,ST,,,,,,,,,,,1,10002,
2,2,"",PATCHIN,PL,,,,,,,,,,,1,10011,
2,2,"",PETER COOPER,RD,,,,,,,,,,,1,10010,
2,2,"",PIERREPONT,ST,,,,,,,,,,,3,11201,
2,2,"",PINEHURST,AVE,,,,,,,,,,,1,10033,
2,2,"",RIVERSIDE,DR,,,,,,,,,,,1,10023,
2,2,"",S PINEHURST,AVE,,,,,,,,,,,1,10033,
2,2,"",SAINT NICHOLAS,TER,,,,,,,,,,,1,10027,
2,2,"",SPENCER,PL,,,,,,,,,,,3,11216,
2,2,"",STANWIX,ST,,,,,,,,,,,3,11206,
2,2,"",THAYER,ST,,,,,,,,,,,1,10040,
2,2,"",VERONA,ST,,,,,,,,,,,3,11231,
2,2,"",W 120TH,ST,,,,,,,,,,,1,10027,
2,2,"",W 129TH,ST,,,,,,,,,,,1,10027,
2,2,"",W 130TH,ST,,,,,,,,,,,1,10037,
2,2,"",W 169TH,ST,,,,,,,,,,,2,10452,
2,2,"",W 16TH,ST,3,3,"",W 15TH,ST,,,,,,1,10011,
2,2,"",W 16TH,ST,3,3,"",W 15TH,,,,,,ST,1,10011,
2,2,"",W END,AVE,,,,,,,,,,,3,11235,
2,2,"",WASHINGTON SQUARE,VLG,,,,,,,,,,,1,10012,
2 TO 10,2,10,LIBERTY,ST,,,,,,,,,,,1,10005,
2 TO 10,2,10,MAPLE,ST,,,,,,,,,,,3,11225,
2 TO 10,2,10,MARTENSE,ST,863,863,"",FLATBUSH,AVE,,,,,,3,11226,
2 TO 10,2,10,MARTENSE,ST,863,863,"",FLATBUSH,,,,,,AVE,3,11226,
2 TO 12,2,12,BROADWAY,TER,,,,,,,,,,,1,10040,
2 TO 12,2,12,KENMARE,ST,,,,,,,,,,,1,10012,
2 TO 12,2,12,OAKLAND,PL,,,,,,,,,,,3,11226,
2 TO 12,2,12,SEAMAN,AVE,,,,,,,,,,,1,10034,
2 TO 12,2,12,SICKLES,ST,,,,,,,,,,,1,10040,
2 TO 12,2,12,VERONA,ST,,,,,,,,,,,3,11231,
2 TO 16,2,16,MAGAW,PL,,,,,,,,,,,1,10033,
2 TO 20,2,20,TUDOR CITY,PL,,,,,,,,,,,1,10017,
2 TO 24,2,24,HINCKLEY,PL,,,,,,,,,,,3,11218,
2 TO 26,2,26,STANTON,ST,,,,,,,,,,,1,10002,
2 TO 30,2,30,GRACE,CT,,,,,,,,,,,3,11201,
2 TO 4,2,4,BANK,ST,,,,,,,,,,,1,10014,
2 TO 4,2,4,DEAN,ST,,,,,,,,,,,3,11201,
2 TO 4,2,4,DECATUR,ST,,,,,,,,,,,3,11216,
2 TO 4,2,4,E 1ST,ST,,,,,,,,,,,1,10003,
2 TO 4,2,4,SAINT NICHOLAS,PL,,,,,,,,,,,1,10031,
2 TO 4,2,4,STUYVESANT,OVAL,,,,,,,,,,,1,10009,
2 TO 4,2,4,W 111TH,ST,,,,,,,,,,,1,10026,
2 TO 6,2,6,DECKER,AVE,,,,,,,,,,,5,10302,
2 TO 6,2,6,E 167TH,ST,,,,,,,,,,,2,10452,
2 TO 8,2,8,5TH,AVE,21,21,"",MACDOUGAL,ALY,,,,,,1,10011,
2 TO 8,2,8,5TH,AVE,,,,,,,,,,,1,10011,
2 TO 8,2,8,COOPER,SQ,,,,,,,,,,,1,10003,
2 TO 8,2,8,GOLD,ST,,,,,,,,,,,1,10038,
2 TO 8,2,8,PULASKI,ST,,,,,,,,,,,3,11206,
2-11,2-11,"",BEACH 96TH,ST,,,,,,,,,,,4,11693,
2-12,2-12,"",SEAMAN,AVE,,,,,,,,,,,1,10034,
2-13,2-13,"",BEACH 96TH,ST,,,,,,,,,,,4,11693,
